  40   3 7.10+00 7.26-04 2.66-03 4.06-03 4.96-03 5.54-03 5.79-03 6.15-03 7.05-03 8.05-03 9.02-03 9.05-03 7.76-03 5.95-03 3.74-04
  41   3 7.39-03 2.12-04 7.70-04 1.16-03 1.36-03 1.34-03 1.16-03 9.00-04 5.52-04 3.45-04 2.02-04 9.23-05 4.91-05 2.56-05 0.00+00
  42   3 1.00-30 2.57-04 8.36-04 1.22-03 1.42-03 1.43-03 1.30-03 1.13-03 9.29-04 8.50-04 8.91-04 1.44-03 2.27-03 3.20-03 5.70-03
  43   3 2.67-02 1.45-04 4.59-04 6.47-04 7.29-04 7.11-04 6.54-04 6.00-04 5.62-04 5.58-04 5.53-04 4.89-04 3.91-04 2.82-04 0.00+00
  44   3 5.79+06 3.01-05 9.55-05 1.35-04 1.51-04 1.41-04 1.17-04 8.74-05 5.14-05 3.23-05 4.27-05 2.19-04 4.93-04 8.03-04 1.65-03
  45   3 6.58-02 3.65-04 1.11-03 1.58-03 1.82-03 1.79-03 1.55-03 1.22-03 7.51-04 4.70-04 2.74-04 1.25-04 6.58-05 3.41-05 0.00+00
  46   3 2.00+09 4.41-05 1.31-04 1.81-04 2.03-04 1.94-04 1.70-04 1.42-04 1.10-04 9.64-05 1.30-04 5.24-04 1.27-03 2.38-03-2.51-03
  47   3 1.64+00 6.87-05 1.99-04 2.70-04 2.91-04 2.59-04 2.08-04 1.51-04 8.64-05 5.16-05 2.91-05 1.27-05 6.63-06 3.39-06 0.00+00
  48   3 1.06+04 5.73-04 1.73-03 2.48-03 2.89-03 2.94-03 2.65-03 2.15-03 1.39-03 8.98-04 5.49-04 3.70-04 4.16-04 5.33-04 9.52-04
  49   3 6.85+00 3.75-04 1.12-03 1.58-03 1.81-03 1.78-03 1.56-03 1.24-03 7.97-04 5.13-04 3.07-04 1.43-04 7.64-05 3.98-05 0.00+00
   5   4 3.03-03 4.53-01 4.42-01 4.27-01 4.26-01 4.78-01 4.98-01 4.58-01 3.67-01 3.08-01 2.67-01 2.37-01 2.27-01 2.23-01 2.24-01
   6   4 3.63-01 5.51-02 4.88-02 4.05-02 3.52-02 3.74-02 3.78-02 3.20-02 2.05-02 1.32-02 8.12-03 4.32-03 2.87-03 2.13-03-7.85-05
   7   4 1.01-01 1.41-01 1.39-01 1.36-01 1.45-01 1.80-01 1.86-01 1.59-01 1.03-01 6.74-02 4.15-02 2.06-02 1.17-02 6.54-03 6.83-05
   8   4 3.70+09 9.14-02 6.06-02 4.85-02 4.38-02 3.92-02 3.44-02 3.10-02 3.18-02 3.77-02 4.78-02 6.48-02 7.79-02 9.06-02-1.70-02
   9   4 6.58+05 1.24-02 1.20-02 1.30-02 1.46-02 1.42-02 1.20-02 9.26-03 5.92-03 3.91-03 2.44-03 1.23-03 7.36-04 4.64-04-9.59-07
  10   4 6.71-01 1.95-01 1.92-01 1.94-01 2.00-01 2.06-01 2.10-01 2.18-01 2.34-01 2.47-01 2.55-01 2.34-01 1.90-01 1.39-01 0.00+00
  11   4 4.02+05 4.97-02 4.90-02 5.44-02 6.15-02 6.15-02 5.47-02 4.73-02 4.08-02 3.89-02 4.09-02 5.86-02 8.42-02 1.13-01 1.88-01
  12   4 7.24+05 7.60-03 7.59-03 8.93-03 1.06-02 1.03-02 8.29-03 6.00-03 3.49-03 2.16-03 1.67-03 4.28-03 8.98-03 1.44-02 2.94-02
  13   4 5.92+10 2.09-01 2.05-01 2.07-01 2.16-01 2.29-01 2.45-01 2.76-01 3.51-01 4.41-01 5.60-01 7.48-01 9.03-01 1.06+00-2.49-01
  14   4 1.06+11 5.34-01 5.29-01 5.34-01 5.53-01 5.97-01 6.60-01 7.70-01 1.02+00 1.31+00 1.67+00 2.24+00 2.71+00 3.19+00-7.43-01
  15   4 5.30+01 8.89-02 8.54-02 9.15-02 1.01-01 9.92-02 8.65-02 7.15-02 5.50-02 4.68-02 4.19-02 3.91-02 3.82-02 3.79-02 3.76-02
  16   4 6.77+08 7.24-02 6.85-02 7.08-02 7.56-02 7.26-02 6.22-02 4.90-02 3.30-02 2.42-02 1.90-02 1.67-02 1.74-02 1.92-02-4.74-03
  17   4 3.87+02 2.63-02 2.61-02 2.94-02 3.30-02 3.17-02 2.65-02 2.01-02 1.25-02 7.95-03 4.74-03 2.22-03 1.20-03 6.41-04 8.66-06
  18   4 9.45+05 1.73-02 1.92-02 1.88-02 1.70-02 1.35-02 1.11-02 9.18-03 7.87-03 7.90-03 8.71-03 1.02-02 1.11-02 1.17-02-1.70-06
  19   4 1.14+04 6.27-03 6.95-03 6.94-03 6.37-03 5.04-03 4.01-03 3.05-03 1.97-03 1.32-03 8.35-04 4.34-04 2.68-04 1.77-04-6.75-09
  20   4 3.67+06 4.55-02 4.79-02 4.81-02 4.68-02 4.39-02 4.25-02 4.23-02 4.35-02 4.51-02 4.64-02 4.45-02 3.97-02 3.38-02 1.68-02
  21   4 3.40+06 2.78-02 2.97-02 2.92-02 2.67-02 2.14-02 1.76-02 1.45-02 1.14-02 1.00-02 9.42-03 1.06-02 1.28-02 1.54-02 2.25-02
  22   4 2.27-01 6.76-03 7.52-03 7.26-03 6.33-03 4.63-03 3.44-03 2.44-03 1.41-03 8.71-04 5.35-04 4.81-04 7.05-04 1.02-03 1.97-03
  23   4 1.84+06 4.36-02 4.68-02 4.82-02 4.87-02 4.92-02 5.09-02 5.47-02 6.44-02 7.62-02 8.98-02 9.58-02 8.56-02 6.86-02 1.23-02
  24   4 2.49-01 1.00-01 1.06-01 1.10-01 1.13-01 1.19-01 1.29-01 1.46-01 1.82-01 2.22-01 2.66-01 2.79-01 2.41-01 1.82-01 0.00+00
  25   4 1.68+05 3.73-02 3.97-02 3.94-02 3.66-02 3.02-02 2.50-02 2.00-02 1.44-02 1.13-02 9.49-03 9.96-03 1.22-02 1.51-02 2.33-02
  26   4 3.02+05 2.47-02 2.71-02 2.69-02 2.48-02 2.03-02 1.77-02 1.62-02 1.63-02 1.77-02 1.94-02 1.97-02 1.77-02 1.47-02 5.38-03
  27   4 1.24+10 3.19-02 3.34-02 3.28-02 3.00-02 2.47-02 2.17-02 2.04-02 2.15-02 2.39-02 2.73-02 3.46-02 4.32-02 5.41-02-2.18-02
  28   4 2.23+10 2.38-02 2.56-02 2.50-02 2.20-02 1.59-02 1.18-02 8.59-03 5.74-03 4.52-03 4.94-03 1.49-02 3.44-02 6.33-02-6.52-02
  29   4 5.35+02 3.13-02 3.13-02 2.99-02 2.66-02 2.07-02 1.69-02 1.44-02 1.31-02 1.33-02 1.41-02 1.42-02 1.31-02 1.14-02 5.97-03
  30   4 8.90+07 3.24-02 3.18-02 3.06-02 2.82-02 2.34-02 1.93-02 1.50-02 9.65-03 6.45-03 4.25-03 2.65-03 2.11-03 1.91-03-2.60-04
  31   4 1.47+02 1.88-02 1.80-02 1.71-02 1.54-02 1.22-02 9.72-03 7.38-03 4.61-03 2.95-03 1.77-03 8.27-04 4.49-04 2.39-04 1.77-06
  32   4 1.91+09 7.89-03 7.70-03 7.39-03 6.90-03 5.95-03 5.11-03 4.30-03 3.58-03 3.42-03 3.58-03 4.29-03 5.22-03 6.43-03-2.43-03
  33   4 8.74+02 1.95-04 9.30-04 1.52-03 1.87-03 1.90-03 1.69-03 1.38-03 9.29-04 6.36-04 4.16-04 2.68-04 2.52-04 2.80-04 4.26-04
  34   4 6.44+02 1.33-03 6.43-03 1.08-02 1.38-02 1.56-02 1.60-02 1.61-02 1.62-02 1.65-02 1.66-02 1.52-02 1.25-02 9.29-03 4.49-04
  35   4 2.98-03 7.83-04 3.75-03 6.17-03 7.63-03 7.97-03 7.38-03 6.44-03 5.19-03 4.47-03 3.95-03 3.26-03 2.59-03 1.90-03 1.23-04
  36   4 4.88+02 1.96-04 9.29-04 1.51-03 1.82-03 1.80-03 1.54-03 1.19-03 7.29-04 4.57-04 2.73-04 1.67-04 1.68-04 2.02-04 3.44-04
  37   4 7.05+05 1.50-03 6.83-03 1.14-02 1.50-02 1.80-02 1.97-02 2.13-02 2.46-02 2.85-02 3.35-02 4.00-02 4.34-02 4.55-02-2.98-07
  38   4 5.91+06 4.76-03 1.79-02 2.82-02 3.63-02 4.42-02 4.98-02 5.64-02 6.90-02 8.25-02 9.70-02 1.02-01 8.90-02 6.90-02 4.66-03
  39   4 5.70+06 1.53-03 5.61-03 8.56-03 1.03-02 1.08-02 9.94-03 8.42-03 6.16-03 4.78-03 3.90-03 3.66-03 4.07-03 4.69-03 6.58-03
  40   4 1.32+01 1.11-03 4.05-03 6.15-03 7.43-03 7.99-03 7.93-03 7.82-03 8.09-03 8.70-03 9.42-03 9.28-03 7.96-03 6.16-03 7.02-04
  41   4 2.74+06 1.36-03 4.96-03 7.55-03 9.16-03 9.98-03 1.01-02 1.03-02 1.12-02 1.24-02 1.37-02 1.39-02 1.24-02 1.01-02 3.18-03
  42   4 8.04-02 9.56-04 3.10-03 4.50-03 5.23-03 5.21-03 4.63-03 3.82-03 2.80-03 2.25-03 1.90-03 1.50-03 1.16-03 8.24-04 0.00+00
  43   4 7.19+06 2.37-04 7.49-04 1.05-03 1.18-03 1.12-03 9.99-04 8.69-04 7.45-04 7.07-04 9.38-04 2.91-03 5.88-03 9.22-03 1.83-02
  44   4 1.29+07 2.12-04 6.72-04 9.51-04 1.07-03 1.04-03 9.39-04 8.31-04 7.31-04 6.96-04 7.24-04 1.06-03 1.56-03 2.14-03 3.70-03
  45   4 7.11+03 1.36-03 4.16-03 5.94-03 6.93-03 7.16-03 6.80-03 6.28-03 5.83-03 5.83-03 6.01-03 5.69-03 4.75-03 3.55-03 1.26-06
  46   4 1.51+09 1.65-04 4.85-04 6.67-04 7.35-04 6.81-04 5.74-04 4.52-04 3.12-04 2.40-04 2.26-04 4.94-04 1.05-03 1.87-03-1.89-03
  47   4 2.70+09 2.62-04 7.64-04 1.05-03 1.15-03 1.08-03 9.41-04 7.95-04 6.48-04 5.87-04 6.48-04 1.52-03 3.20-03 5.69-03-5.64-03
  48   4 2.11+04 1.72-03 5.20-03 7.44-03 8.69-03 8.85-03 7.99-03 6.52-03 4.29-03 2.86-03 1.85-03 1.23-03 1.17-03 1.30-03 1.90-03
  49   4 9.34+06 1.12-03 3.36-03 4.74-03 5.42-03 5.33-03 4.68-03 3.73-03 2.39-03 1.54-03 9.22-04 4.38-04 2.50-04 1.55-04-1.95-05
   6   5 1.00-30 9.08-02 8.06-02 6.69-02 5.81-02 6.15-02 6.21-02 5.23-02 3.29-02 2.06-02 1.20-02 5.48-03 2.91-03 1.51-03 0.00+00
   7   5 1.61-01 2.36-01 2.32-01 2.27-01 2.41-01 3.00-01 3.10-01 2.65-01 1.72-01 1.13-01 6.95-02 3.45-02 1.96-02 1.10-02 2.28-05
   8   5 6.22+09 1.62-01 1.06-01 8.33-02 7.43-02 6.58-02 5.77-02 5.19-02 5.34-02 6.33-02 8.04-02 1.09-01 1.31-01 1.53-01-2.87-02
   9   5 2.82+01 1.59-02 1.55-02 1.68-02 1.89-02 1.92-02 1.76-02 1.59-02 1.49-02 1.51-02 1.57-02 1.48-02 1.22-02 9.02-03 0.00+00
  10   5 1.61+06 4.96-02 4.90-02 5.44-02 6.14-02 6.14-02 5.47-02 4.73-02 4.08-02 3.89-02 3.85-02 3.66-02 3.26-02 2.76-02 1.32-02
  11   5 1.21+06 3.64-01 3.58-01 3.66-01 3.82-01 3.91-01 3.91-01 3.96-01 4.13-01 4.30-01 4.41-01 4.07-01 3.39-01 2.57-01 2.95-02
  12   5 5.65+05 1.27-02 1.26-02 1.49-02 1.76-02 1.71-02 1.38-02 1.00-02 5.80-03 3.75-03 6.71-03 4.15-02 9.54-02 1.56-01 3.22-01
  13   5 3.94+09 6.74-02 6.54-02 6.99-02 7.67-02 7.70-02 7.09-02 6.49-02 6.20-02 6.46-02 7.09-02 8.27-02 9.30-02 1.04-01-1.66-02
  14   5 3.52+10 2.68-01 2.63-01 2.70-01 2.86-01 2.99-01 3.06-01 3.27-01 3.93-01 4.79-01 5.94-01 7.81-01 9.35-01 1.10+00-2.48-01
  15   5 1.42+11 1.06+00 1.05+00 1.06+00 1.10+00 1.18+00 1.28+00 1.48+00 1.94+00 2.46+00 3.14+00 4.21+00 5.08+00 5.99+00-1.40+00
  16   5 2.95+08 1.14-01 1.08-01 1.12-01 1.19-01 1.14-01 9.67-02 7.47-02 4.71-02 3.12-02 2.05-02 1.32-02 1.10-02 1.05-02-2.07-03
  17   5 1.46+02 4.37-02 4.35-02 4.89-02 5.49-02 5.27-02 4.40-02 3.35-02 2.07-02 1.32-02 7.87-03 3.67-03 1.98-03 1.05-03 3.21-06
  18   5 2.66+06 2.88-02 3.21-02 3.14-02 2.84-02 2.26-02 1.85-02 1.53-02 1.32-02 1.32-02 1.46-02 1.72-02 1.87-02 1.97-02-4.81-06
  19   5 9.26-01 7.67-03 8.65-03 8.74-03 8.11-03 6.62-03 5.55-03 4.71-03 3.98-03 3.71-03 3.57-03 3.16-03 2.55-03 1.86-03 0.00+00
  20   5 5.23+05 2.77-02 2.96-02 2.91-02 2.66-02 2.13-02 1.76-02 1.44-02 1.14-02 1.00-02 9.16-03 8.31-03 7.54-03 6.75-03 4.66-03
  21   5 1.67+06 9.79-02 1.03-01 1.03-01 9.85-02 8.95-02 8.40-02 8.08-02 7.98-02 8.07-02 8.14-02 7.52-02 6.36-02 5.00-02 1.20-02
  22   5 7.85+06 1.13-02 1.25-02 1.21-02 1.05-02 7.70-03 5.73-03 4.06-03 2.35-03 1.49-03 1.82-03 8.80-03 1.98-02 3.22-02 6.61-02
  23   5 9.50+05 2.35-02 2.63-02 2.67-02 2.53-02 2.16-02 1.86-02 1.61-02 1.37-02 1.29-02 1.29-02 1.28-02 1.20-02 1.07-02 6.84-03
  24   5 6.58+05 7.06-02 7.50-02 7.58-02 7.40-02 6.98-02 6.80-02 6.85-02 7.48-02 8.48-02 9.70-02 1.01-01 8.74-02 6.72-02 2.40-03
  25   5 4.93+05 2.09-01 2.21-01 2.27-01 2.31-01 2.40-01 2.56-01 2.84-01 3.48-01 4.20-01 5.00-01 5.29-01 4.62-01 3.55-01 5.39-03
  26   5 2.30+05 1.96-02 2.24-02 2.25-02 2.02-02 1.51-02 1.17-02 9.14-03 7.22-03 6.68-03 7.09-03 1.10-02 1.68-02 2.31-02 4.01-02
  27   5 8.30+08 4.54-02 4.65-02 4.46-02 3.95-02 3.01-02 2.40-02 1.95-02 1.63-02 1.57-02 1.61-02 1.75-02 1.86-02 1.97-02-1.46-03
  28   5 7.43+09 8.53-02 8.94-02 8.77-02 8.06-02 6.74-02 6.01-02 5.73-02 6.07-02 6.76-02 7.69-02 9.14-02 1.04-01 1.17-01-2.17-02
  29   5 2.99+10 3.74-02 3.81-02 3.66-02 3.20-02 2.35-02 1.78-02 1.37-02 1.04-02 9.37-03 1.12-02 3.10-02 6.79-02 1.23-01-1.22-01
  30   5 4.16+07 5.27-02 5.18-02 5.00-02 4.60-02 3.80-02 3.12-02 2.41-02 1.52-02 9.80-03 6.01-03 3.14-03 2.06-03 1.52-03-1.21-04
  31   5 5.66+01 3.13-02 2.99-02 2.84-02 2.55-02 2.02-02 1.61-02 1.23-02 7.66-03 4.91-03 2.94-03 1.37-03 7.42-04 3.94-04 6.67-07
  32   5 3.13+09 1.32-02 1.28-02 1.23-02 1.15-02 9.94-03 8.53-03 7.18-03 5.98-03 5.71-03 5.99-03 7.19-03 8.72-03 1.07-02-3.98-03
  33   5 1.60+02 2.38-04 1.14-03 1.88-03 2.34-03 2.47-03 2.32-03 2.09-03 1.78-03 1.63-03 1.53-03 1.35-03 1.13-03 8.90-04 2.38-04
  34   5 3.73+02 7.80-04 3.74-03 6.15-03 7.61-03 7.95-03 7.36-03 6.43-03 5.18-03 4.46-03 3.95-03 3.28-03 2.64-03 1.98-03 3.05-04
  35   5 1.79+03 2.84-03 1.37-02 2.28-02 2.90-02 3.22-02 3.22-02 3.15-02 3.04-02 3.01-02 2.97-02 2.67-02 2.20-02 1.65-02 1.45-03
  36   5 2.97+02 3.26-04 1.55-03 2.51-03 3.03-03 2.99-03 2.57-03 1.98-03 1.21-03 7.60-04 4.49-04 2.35-04 1.81-04 1.76-04 2.44-04
  37   5 6.98+01 7.62-04 3.41-03 5.58-03 7.02-03 7.62-03 7.29-03 6.57-03 5.59-03 5.15-03 4.96-03 4.44-03 3.61-03 2.64-03 0.00+00
  38   5 8.39+05 3.11-03 1.16-02 1.80-02 2.24-02 2.55-02 2.65-02 2.71-02 2.90-02 3.20-02 3.58-02 3.64-02 3.15-02 2.42-02 1.47-03
  39   5 2.79+06 9.80-03 3.67-02 5.78-02 7.39-02 8.90-02 9.88-02 1.10-01 1.32-01 1.56-01 1.82-01 1.90-01 1.65-01 1.27-01 3.57-03
  40   5 1.26+07 7.52-04 2.74-03 4.14-03 4.93-03 5.07-03 4.68-03 4.13-03 3.52-03 3.31-03 3.49-03 5.27-03 7.85-03 1.07-02 1.84-02
  41   5 1.41+06 1.57-03 5.71-03 8.64-03 1.04-02 1.08-02 1.02-02 9.27-03 8.32-03 8.12-03 8.23-03 7.88-03 6.89-03 5.61-03 1.81-03
  42   5 2.84+07 4.43-03 1.44-02 2.12-02 2.52-02 2.72-02 2.74-02 2.78-02 3.00-02 3.32-02 3.65-02 3.62-02 3.10-02 2.38-02 1.64-03
  43   5 2.13+07 1.66-04 5.27-04 7.45-04 8.38-04 7.96-04 6.93-04 5.73-04 4.43-04 3.82-04 3.93-04 7.50-04 1.31-03 1.95-03 3.68-03
  44   5 9.96+06 3.14-04 9.88-04 1.38-03 1.53-03 1.43-03 1.22-03 9.83-04 7.30-04 6.25-04 9.93-04 4.40-03 9.55-03 1.54-02 3.11-02
  45   5 2.79+03 1.53-03 4.66-03 6.64-03 7.66-03 7.68-03 6.96-03 5.95-03 4.76-03 4.22-03 3.94-03 3.47-03 2.82-03 2.08-03 4.82-07
  46   5 1.01+08 7.75-04 2.27-03 3.11-03 3.45-03 3.30-03 2.97-03 2.63-03 2.34-03 2.25-03 2.21-03 2.20-03 2.23-03 2.27-03-1.27-04
  47   5 9.04+08 2.48-04 7.29-04 1.00-03 1.11-03 1.04-03 9.03-04 7.41-04 5.61-04 4.73-04 4.51-04 7.13-04 1.26-03 2.09-03-1.89-03
  48   5 3.64+09 2.83-03 8.55-03 1.22-02 1.43-02 1.45-02 1.30-02 1.06-02 6.87-03 4.47-03 2.92-03 3.26-03 5.91-03 1.03-02-1.06-02
  49   5 4.49+06 1.87-03 5.58-03 7.87-03 9.01-03 8.86-03 7.78-03 6.20-03 3.97-03 2.56-03 1.53-03 7.22-04 4.03-04 2.35-04-9.39-06
   7   6 2.73+07 2.63+00 2.66+00 2.71+00 2.80+00 3.03+00 3.30+00 3.67+00 4.31+00 4.88+00 5.48+00 6.28+00 6.87+00 7.45+00-8.03-01
   8   6 1.00-30 1.70-02 1.13-02 9.17-03 8.52-03 7.56-03 6.14-03 4.60-03 2.86-03 1.87-03 1.15-03 5.56-04 3.06-04 1.63-04 0.00+00
   9   6 1.00-30 2.31-03 2.25-03 2.42-03 2.69-03 2.63-03 2.19-03 1.64-03 9.83-04 6.59-04 1.57-03 1.07-02 2.48-02 4.07-02 8.38-02
  10   6 1.00-30 6.81-03 6.66-03 7.30-03 8.17-03 7.93-03 6.59-03 4.93-03 2.96-03 1.86-03 1.11-03 5.37-04 3.04-04 1.71-04 0.00+00
  11   6 5.14+06 1.13-02 1.11-02 1.22-02 1.36-02 1.32-02 1.10-02 8.21-03 4.91-03 3.05-03 1.78-03 8.18-04 4.52-04 2.63-04-2.21-05
  12   6 1.14+02 6.64-02 6.61-02 6.68-02 6.88-02 7.22-02 7.57-02 8.04-02 8.82-02 9.42-02 9.79-02 9.01-02 7.34-02 5.37-02 0.00+00
  13   6 1.00-30 1.00-02 9.60-03 9.98-03 1.06-02 1.02-02 8.79-03 6.89-03 4.39-03 2.83-03 1.69-03 7.89-04 4.22-04 2.20-04 0.00+00
  14   6 5.14+04 1.72-02 1.66-02 1.72-02 1.84-02 1.78-02 1.55-02 1.25-02 8.65-03 6.32-03 4.68-03 3.44-03 2.97-03 2.73-03 2.49-03
  15   6 2.08-02 2.34-02 2.24-02 2.33-02 2.49-02 2.40-02 2.06-02 1.61-02 1.03-02 6.60-03 3.96-03 1.84-03 9.86-04 5.14-04 0.00+00
  16   6 6.15+06 9.75-02 9.74-02 1.00-01 1.05-01 1.15-01 1.28-01 1.49-01 1.89-01 2.23-01 2.56-01 2.86-01 2.97-01 3.01-01 2.97-01
  17   6 3.99+10 4.94-02 5.04-02 5.34-02 5.79-02 6.57-02 7.67-02 9.78-02 1.50-01 2.14-01 2.97-01 4.29-01 5.36-01 6.46-01-1.66-01
  18   6 1.00-30 2.94-03 3.45-03 3.38-03 3.01-03 2.31-03 1.81-03 1.37-03 8.77-04 5.80-04 3.59-04 1.75-04 9.62-05 5.14-05 0.00+00
  19   6 1.00-30 1.20-03 1.36-03 1.36-03 1.26-03 9.97-04 7.85-04 5.83-04 3.52-04 2.27-04 2.91-04 1.45-03 3.27-03 5.33-03 1.09-02
  20   6 4.28-06 3.97-03 4.28-03 4.20-03 3.82-03 3.01-03 2.36-03 1.75-03 1.06-03 6.66-04 3.95-04 1.86-04 1.03-04 5.59-05 0.00+00
  21   6 3.70+02 6.62-03 7.13-03 7.00-03 6.35-03 5.00-03 3.93-03 2.91-03 1.76-03 1.10-03 7.16-04 9.16-04 1.60-03 2.45-03 4.88-03
  22   6 6.69-06 1.34-02 1.44-02 1.49-02 1.51-02 1.52-02 1.57-02 1.66-02 1.82-02 1.96-02 2.05-02 1.89-02 1.54-02 1.13-02 0.00+00
  23   6 6.48+02 3.69-03 4.10-03 4.14-03 3.91-03 3.29-03 2.72-03 2.13-03 1.36-03 8.90-04 6.61-04 1.34-03 2.67-03 4.23-03 8.56-03
  24   6 1.00-30 6.86-03 7.23-03 7.14-03 6.65-03 5.56-03 4.62-03 3.63-03 2.38-03 1.60-03 1.04-03 5.62-04 3.47-04 2.09-04 0.00+00
  25   6 1.37+06 9.56-03 1.01-02 9.91-03 9.21-03 7.68-03 6.35-03 4.96-03 3.18-03 2.06-03 1.24-03 5.90-04 3.31-04 1.91-04-2.41-06
  26   6 5.20+01 3.62-03 3.96-03 3.96-03 3.63-03 2.86-03 2.24-03 1.66-03 9.92-04 6.13-04 3.55-04 1.60-04 8.40-05 4.32-05 0.00+00
  27   6 1.00-30 9.48-03 9.46-03 9.14-03 8.39-03 7.13-03 6.48-03 6.19-03 6.21-03 6.37-03 6.45-03 5.83-03 4.71-03 3.43-03 0.00+00
  28   6 1.17+03 7.13-03 7.42-03 7.28-03 6.60-03 5.16-03 4.04-03 2.99-03 1.78-03 1.10-03 6.41-04 3.10-04 2.04-04 1.65-04 1.76-04
  29   6 1.28-03 1.31-02 1.29-02 1.23-02 1.13-02 9.96-03 9.52-03 9.71-03 1.06-02 1.14-02 1.19-02 1.09-02 8.91-03 6.50-03 0.00+00
  30   6 2.15+05 1.91-02 1.88-02 1.85-02 1.81-02 1.81-02 1.93-02 2.17-02 2.64-02 3.05-02 3.42-02 3.67-02 3.67-02 3.58-02 3.17-02
  31   6 1.07+10 1.60-02 1.66-02 1.69-02 1.70-02 1.76-02 1.94-02 2.33-02 3.31-02 4.51-02 6.09-02 8.41-02 1.01-01 1.16-01-1.88-02
  32   6 1.00-30 1.11-03 1.09-03 1.05-03 9.95-04 8.72-04 7.45-04 5.96-04 3.95-04 2.64-04 1.64-04 7.99-05 4.40-05 2.35-05 0.00+00
  33   6 1.00-30 4.03-05 1.93-04 3.16-04 3.88-04 3.94-04 3.46-04 2.73-04 1.70-04 1.07-04 6.31-05 2.88-05 1.52-05 7.89-06 0.00+00
  34   6 3.18-01 1.21-04 5.79-04 9.50-04 1.17-03 1.18-03 1.04-03 8.20-04 5.13-04 3.25-04 1.95-04 1.10-04 9.48-05 1.01-04 1.53-04
  35   6 1.00-30 2.02-04 9.66-04 1.59-03 1.95-03 1.98-03 1.73-03 1.37-03 8.54-04 5.39-04 3.16-04 1.44-04 7.64-05 3.96-05 0.00+00
  36   6 3.99-01 4.34-04 2.13-03 3.64-03 4.81-03 5.82-03 6.39-03 6.92-03 7.66-03 8.23-03 8.64-03 8.11-03 6.74-03 5.04-03 1.92-04
  37   6 1.00-30 1.36-04 6.06-04 9.84-04 1.22-03 1.28-03 1.17-03 9.54-04 6.27-04 4.11-04 2.95-04 5.17-04 9.92-04 1.56-03 3.13-03
  38   6 2.03-06 3.17-04 1.16-03 1.76-03 2.11-03 2.18-03 1.97-03 1.62-03 1.08-03 7.19-04 4.53-04 2.34-04 1.38-04 8.02-05 0.00+00
  39   6 1.49+03 4.42-04 1.62-03 2.46-03 2.95-03 3.03-03 2.74-03 2.24-03 1.47-03 9.57-04 5.96-04 4.30-04 5.13-04 6.77-04 1.23-03
  40   6 3.66-05 1.76-04 6.43-04 9.78-04 1.17-03 1.20-03 1.08-03 8.63-04 5.47-04 3.46-04 2.03-04 9.26-05 4.89-05 2.53-05 0.00+00
  41   6 2.94+03 3.41-04 1.26-03 1.93-03 2.38-03 2.65-03 2.71-03 2.72-03 2.73-03 2.77-03 2.82-03 2.82-03 2.76-03 2.68-03 2.43-03
  42   6 1.00-30 3.83-04 1.25-03 1.83-03 2.15-03 2.18-03 1.95-03 1.56-03 9.85-04 6.24-04 3.66-04 1.67-04 8.80-05 4.55-05 0.00+00
  43   6 1.65+05 3.98-05 1.28-04 1.82-04 2.07-04 1.96-04 1.65-04 1.24-04 7.26-05 4.39-05 2.49-05 1.11-05 5.93-06 3.28-06-2.07-07
  44   6 7.73+00 8.93-05 2.86-04 4.12-04 4.76-04 4.83-04 4.52-04 4.11-04 3.65-04 3.46-04 3.34-04 2.94-04 2.36-04 1.71-04 0.00+00
  45   6 1.29+09 6.30-04 1.95-03 2.85-03 3.47-03 4.00-03 4.35-03 4.75-03 5.38-03 5.85-03 6.26-03 6.88-03 7.52-03 8.32-03-1.63-03
  46   6 1.00-30 7.12-05 2.11-04 2.94-04 3.29-04 3.10-04 2.60-04 1.95-04 1.14-04 6.90-05 3.91-05 1.72-05 8.98-06 4.59-06 0.00+00
  47   6 7.47+03 1.13-04 3.35-04 4.69-04 5.37-04 5.45-04 5.15-04 4.76-04 4.35-04 4.21-04 4.14-04 3.75-04 3.12-04 2.38-04 3.45-05
  48   6 1.16-02 8.90-04 2.73-03 4.02-03 4.98-03 5.97-03 6.75-03 7.68-03 9.18-03 1.04-02 1.13-02 1.07-02 8.80-03 6.46-03 0.00+00
  49   6 1.52+06 1.22-03 3.74-03 5.50-03 6.79-03 8.08-03 9.16-03 1.07-02 1.43-02 1.85-02 2.37-02 2.75-02 2.59-02 2.19-02 7.07-03
   8   7 5.88+05 8.67-02 5.53-02 4.24-02 3.70-02 3.12-02 2.47-02 1.78-02 1.03-02 6.33-03 3.67-03 1.68-03 9.22-04 5.19-04-3.21-06
   9   7 1.22+10 1.06-02 9.93-03 1.03-02 1.11-02 1.06-02 8.90-03 6.78-03 4.19-03 2.68-03 1.96-03 4.50-03 1.06-02 1.99-02-2.11-02
  10   7 1.28+00 3.01-02 2.85-02 3.04-02 3.32-02 3.18-02 2.66-02 2.02-02 1.25-02 7.98-03 4.77-03 2.23-03 1.20-03 6.31-04 0.00+00
  11   7 4.77+02 5.00-02 4.75-02 5.06-02 5.53-02 5.30-02 4.43-02 3.37-02 2.08-02 1.33-02 7.92-03 3.70-03 2.01-03 1.07-03 1.35-05
  12   7 8.48+01 2.01-02 1.98-02 2.17-02 2.42-02 2.47-02 2.38-02 2.46-02 3.09-02 4.05-02 5.25-02 5.98-02 5.36-02 4.16-02 3.93-06
